0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
-0.000005	0.000000
-0.000005	0.000000
-0.000005	0.000000
-0.000005	0.000000
-0.000016	0.000000
-0.000016	0.000000
-0.000016	0.000000
-0.000016	0.000000
-0.000031	0.000000
-0.000031	0.000000
-0.000031	0.000000
-0.000031	0.000000
-0.000052	0.000000
-0.000052	0.000000
-0.000052	0.000000
-0.000052	0.000000
-0.000078	0.000000
-0.000078	0.000000
-0.000078	0.000000
-0.000078	0.000000
-0.000109	0.000000
-0.000109	0.000000
-0.000109	0.000000
-0.000109	0.000000
-0.000145	0.000000
-0.000145	0.000000
-0.000145	0.000000
-0.000145	0.000000
-0.000187	0.000000
-0.000187	0.000000
-0.000187	0.000000
-0.000187	0.000000
-0.000233	0.000000
-0.000233	0.000000
-0.000233	0.000000
-0.000233	0.000000
-0.000285	0.000000
-0.000285	0.000000
-0.000285	0.000000
-0.000285	0.000000
-0.000341	0.000000
-0.000341	0.000000
-0.000341	0.000000
-0.000341	0.000000
-0.000403	0.000000
-0.000403	0.000000
-0.000403	0.000000
-0.000403	0.000000
-0.000469	0.000000
-0.000469	0.000000
-0.000469	0.000000
-0.000469	0.000000
-0.000541	0.000000
-0.000541	0.000000
-0.000541	0.000000
-0.000541	0.000000
-0.000618	0.000000
-0.000618	0.000000
-0.000618	0.000000
-0.000618	0.000000
-0.000699	0.000000
-0.000699	0.000000
-0.000699	0.000000
-0.000699	0.000000
-0.000786	0.000000
-0.000786	0.000000
-0.000786	0.000000
-0.000786	0.000000
-0.000877	0.000000
-0.000877	0.000000
-0.000877	0.000000
-0.000877	0.000000
-0.000974	0.000000
-0.000974	0.000000
-0.000974	0.000000
-0.000974	0.000000
-0.001075	0.000000
-0.001075	0.000000
-0.001075	0.000000
-0.001075	0.000000
-0.001181	0.000000
-0.001181	0.000000
-0.001181	0.000000
-0.001181	0.000000
-0.001292	0.000000
-0.001292	0.000001
-0.001292	0.000001
-0.001292	0.000001
-0.001408	0.000001
-0.001408	0.000001
-0.001408	0.000001
-0.001408	0.000001
-0.001529	0.000001
-0.001529	0.000001
-0.001529	0.000001
-0.001529	0.000001
-0.001655	0.000001
-0.001655	0.000001
-0.001655	0.000001
-0.001655	0.000001
-0.001785	0.000001
-0.001785	0.000001
-0.001785	0.000001
-0.001785	0.000001
-0.001920	0.000001
-0.001920	0.000001
-0.001920	0.000001
-0.001920	0.000001
-0.002061	0.000001
-0.002061	0.000001
-0.002061	0.000001
-0.002061	0.000001
-0.002205	0.000001
-0.002205	0.000002
-0.002205	0.000002
-0.002205	0.000002
-0.002355	0.000002
-0.002355	0.000002
-0.002355	0.000002
-0.002355	0.000002
-0.002509	0.000002
-0.002509	0.000002
-0.002509	0.000002
-0.002509	0.000002
-0.002668	0.000002
-0.002668	0.000002
-0.002668	0.000002
-0.002668	0.000002
-0.002832	0.000002
-0.002832	0.000003
-0.002832	0.000003
-0.002832	0.000003
-0.003000	0.000003
-0.003000	0.000003
-0.003000	0.000003
-0.003000	0.000003
-0.003173	0.000003
-0.003173	0.000003
-0.003173	0.000003
-0.003173	0.000003
-0.003351	0.000003
-0.003351	0.000004
-0.003351	0.000004
-0.003351	0.000004
-0.003534	0.000004
-0.003534	0.000004
-0.003534	0.000004
-0.003534	0.000004
-0.003721	0.000004
-0.003721	0.000004
-0.003721	0.000004
-0.003721	0.000004
-0.003912	0.000004
-0.003912	0.000005
-0.003912	0.000005
-0.003912	0.000005
-0.004109	0.000005
-0.004109	0.000005
-0.004109	0.000005
-0.004109	0.000005
-0.004309	0.000005
-0.004309	0.000006
-0.004309	0.000006
-0.004309	0.000006
-0.004515	0.000006
-0.004515	0.000007
-0.004515	0.000007
-0.004515	0.000007
-0.004725	0.000007
-0.004725	0.000007
-0.004725	0.000007
-0.004725	0.000007
-0.004939	0.000007
-0.004939	0.000008
-0.004939	0.000008
-0.004939	0.000008
-0.005158	0.000008
-0.005158	0.000009
-0.005158	0.000009
-0.005158	0.000009
-0.005382	0.000009
-0.005382	0.000009
-0.005382	0.000009
-0.005382	0.000009
-0.005610	0.000009
-0.005610	0.000010
-0.005610	0.000010
-0.005610	0.000010
-0.005842	0.000010
-0.005842	0.000011
-0.005842	0.000011
-0.005842	0.000011
-0.006079	0.000011
-0.006079	0.000012
-0.006079	0.000012
-0.006079	0.000012
-0.006321	0.000012
-0.006321	0.000013
-0.006321	0.000013
-0.006321	0.000013
-0.006567	0.000013
-0.006567	0.000014
-0.006567	0.000014
-0.006567	0.000014
-0.006817	0.000014
-0.006817	0.000015
-0.006817	0.000015
-0.006817	0.000015
-0.007072	0.000015
-0.007072	0.000016
-0.007072	0.000016
-0.007072	0.000016
-0.007331	0.000016
-0.007331	0.000018
-0.007331	0.000018
-0.007331	0.000018
-0.007594	0.000018
-0.007594	0.000019
-0.007594	0.000019
-0.007594	0.000019
-0.007862	0.000019
-0.007862	0.000020
-0.007862	0.000020
-0.007862	0.000020
-0.008134	0.000020
-0.008134	0.000022
-0.008134	0.000022
-0.008134	0.000022
-0.008411	0.000022
-0.008411	0.000023
-0.008411	0.000023
-0.008411	0.000023
-0.008691	0.000023
-0.008691	0.000025
-0.008691	0.000025
-0.008691	0.000025
-0.008977	0.000025
-0.008977	0.000026
-0.008977	0.000026
-0.008977	0.000026
-0.009266	0.000026
-0.009266	0.000028
-0.009266	0.000028
-0.009266	0.000028
-0.009560	0.000028
-0.009560	0.000030
-0.009560	0.000030
-0.009560	0.000030
-0.009858	0.000030
-0.009858	0.000032
-0.009858	0.000032
-0.009858	0.000032
-0.010160	0.000032
-0.010160	0.000034
-0.010160	0.000034
-0.010160	0.000034
-0.010466	0.000034
-0.010466	0.000036
-0.010466	0.000036
-0.010466	0.000036
-0.010777	0.000036
-0.010777	0.000038
-0.010777	0.000038
-0.010777	0.000038
-0.011092	0.000038
-0.011092	0.000040
-0.011092	0.000040
-0.011092	0.000040
-0.011411	0.000040
-0.011411	0.000043
-0.011411	0.000043
-0.011411	0.000043
-0.011734	0.000043
-0.011734	0.000045
-0.011734	0.000045
-0.011734	0.000045
-0.012062	0.000045
-0.012062	0.000048
-0.012062	0.000048
-0.012062	0.000048
-0.012394	0.000048
-0.012394	0.000050
-0.012394	0.000050
-0.012394	0.000050
-0.012729	0.000050
-0.012729	0.000053
-0.012729	0.000053
-0.012729	0.000053
-0.013069	0.000053
-0.013069	0.000056
